judul_berita,url_berita,tanggal_berita
"Review SepekanHarga Perak Ngebut Sepanjang Pekan, Cetak Rekor Tertinggi 14 Tahun!Research6 jam yang lalu",https://www.cnbcindonesia.com/research/20250928015036-128-670769/harga-perak-ngebut-sepanjang-pekan-cetak-rekor-tertinggi-14-tahun,2025-09-28T00:00:00+07:00
CNBC InsightTernyata Ini Orang Pertama yang Mengenalkan Konsep Pajak di IndonesiaNews7 jam yang lalu,https://www.cnbcindonesia.com/news/20250928061151-4-670773/ternyata-ini-orang-pertama-yang-mengenalkan-konsep-pajak-di-indonesia,2025-09-28T00:00:00+07:00
"Kronologi Penangkapan Bos Investree, Rugikan Masyarakat Rp27 TriliunMarket7 jam yang lalu",https://www.cnbcindonesia.com/market/20250928085147-17-670787/kronologi-penangkapan-bos-investree-rugikan-masyarakat-rp27-triliun,2025-09-28T00:00:00+07:00
"Jelang HUT TNI, Ini Daftar Senjata Baru yang Dibeli PrabowoResearch7 jam yang lalu",https://www.cnbcindonesia.com/research/20250928060342-128-670772/jelang-hut-tni-ini-daftar-senjata-baru-yang-dibeli-prabowo,2025-09-28T00:00:00+07:00
Daftar 11 Aplikasi Terkenal di RI Ini Ternyata Bikinan IsraelTech7 jam yang lalu,https://www.cnbcindonesia.com/tech/20250928063629-37-670777/daftar-11-aplikasi-terkenal-di-ri-ini-ternyata-bikinan-israel,2025-09-28T00:00:00+07:00
"Singapura Mulai Ditinggalkan Crazy Rich China, Ada Apa?Market8 jam yang lalu",https://www.cnbcindonesia.com/market/20250928063240-17-670776/singapura-mulai-ditinggalkan-crazy-rich-china-ada-apa,2025-09-28T00:00:00+07:00
CNBC InsightKisah Raja Jawa Sebar Duit Rp20 Miliar agar Rakyat Tak KelaparanLifestyle8 jam yang lalu,https://www.cnbcindonesia.com/lifestyle/20250927215829-33-670764/kisah-raja-jawa-sebar-duit-rp20-miliar-agar-rakyat-tak-kelaparan,2025-09-28T00:00:00+07:00
"Ugal-Ugalan Bangun Bom Nuklir, Iran Kena Sanksi PBBNews8 jam yang lalu",https://www.cnbcindonesia.com/news/20250928061904-4-670774/ugal-ugalan-bangun-bom-nuklir-iran-kena-sanksi-pbb,2025-09-28T00:00:00+07:00
"Bosch Mau PHK 13.000 Karyawan, Ternyata Ini PenyebabnyaNews8 jam yang lalu",https://www.cnbcindonesia.com/news/20250927222618-4-670768/bosch-mau-phk-13000-karyawan-ternyata-ini-penyebabnya,2025-09-28T00:00:00+07:00
"7 Alat Kesehatan Gratis Pakai BPJS Kesehatan, Termasuk KacamataLifestyle9 jam yang lalu",https://www.cnbcindonesia.com/lifestyle/20250927212531-33-670757/7-alat-kesehatan-gratis-pakai-bpjs-kesehatan-termasuk-kacamata,2025-09-28T00:00:00+07:00
"Daftar 96 Pinjol Berizin OJK Per 2025, Jangan Asal Ambil Utang!Market9 jam yang lalu",https://www.cnbcindonesia.com/market/20250927221245-17-670767/daftar-96-pinjol-berizin-ojk-per-2025-jangan-asal-ambil-utang,2025-09-28T00:00:00+07:00
"12 Negara Umumkan Dukungan Finansial untuk Palestina, Ini DaftarnyaNews9 jam yang lalu",https://www.cnbcindonesia.com/news/20250927210919-4-670752/12-negara-umumkan-dukungan-finansial-untuk-palestina-ini-daftarnya,2025-09-28T00:00:00+07:00
"China Luncurkan Internet 10G Pertama di Dunia, Begini KecepatannyaTech10 jam yang lalu",https://www.cnbcindonesia.com/tech/20250927212305-37-670756/china-luncurkan-internet-10g-pertama-di-dunia-begini-kecepatannya,2025-09-28T00:00:00+07:00
Purbaya Ancam Ambil Alih Uang Pemda yang Masih Nganggur Ekonomi • 2 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250925180050-532-1277772/purbaya-ancam-ambil-alih-uang-pemda-yang-masih-nganggur,2025-09-25T19:37:33+07:00
"Luhut: Program MBG Bagus, Tinggal Pengelolaan yang Tertib Ekonomi • 2 hari yang lalu",https://www.cnnindonesia.com/ekonomi/20250925100133-532-1277517/luhut-program-mbg-bagus-tinggal-pengelolaan-yang-tertib,2025-09-25T17:51:44+07:00
Purbaya Optimistis Mimpi Prabowo Defisit APBN 0 Persen Bisa Terwujud Ekonomi • 4 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250923163703-532-1276872/purbaya-optimistis-mimpi-prabowo-defisit-apbn-0-persen-bisa-terwujud,2025-09-23T17:15:17+07:00
Purbaya Pede Bisa Genjot Ekonomi RI Lebih Cepat Tanpa Tambah Utang Ekonomi • 5 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250923142814-532-1276800/purbaya-pede-bisa-genjot-ekonomi-ri-lebih-cepat-tanpa-tambah-utang,2025-09-23T15:18:00+07:00
"Purbaya Tegaskan Data Ekonomi RI Tumbuh 5,12 Persen Bukan Manipulasi Ekonomi • 5 hari yang lalu",https://www.cnnindonesia.com/ekonomi/20250922162321-532-1276432/purbaya-tegaskan-data-ekonomi-ri-tumbuh-512-persen-bukan-manipulasi,2025-09-22T19:30:38+07:00
"Purbaya Panggil Tokopedia Cs, Larang Jual Rokok Ilegal Mulai 1 Oktober Ekonomi • 5 hari yang lalu",https://www.cnnindonesia.com/ekonomi/20250922174710-532-1276471/purbaya-panggil-tokopedia-cs-larang-jual-rokok-ilegal-mulai-1-oktober,2025-09-22T18:15:49+07:00
Purbaya Ancam Sikat Oknum Bea Cukai Terlibat Peredaran Rokok Ilegal Ekonomi • 6 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250922153320-532-1276410/purbaya-ancam-sikat-oknum-bea-cukai-terlibat-peredaran-rokok-ilegal,2025-09-22T16:28:44+07:00
Menkeu Purbaya soal Satgas BLBI: Kalau Cuma Buat Keributan Enggak Usah Ekonomi • 1 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250920072756-532-1275700/menkeu-purbaya-soal-satgas-blbi-kalau-cuma-buat-keributan-enggak-usah,2025-09-20T07:50:00+07:00
Purbaya Tegas Tolak Tax Amnesty Jilid III: Beri Sinyal Boleh Melanggar Ekonomi • 1 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250919140705-532-1275476/purbaya-tegas-tolak-tax-amnesty-jilid-iii-beri-sinyal-boleh-melanggar,2025-09-19T14:21:32+07:00
"Purbaya soal Gugatan Tutut Soeharto: Sudah Dicabut, Beliau Kirim Salam Ekonomi • 1 minggu yang lalu",https://www.cnnindonesia.com/ekonomi/20250918151932-532-1275123/purbaya-soal-gugatan-tutut-soeharto-sudah-dicabut-beliau-kirim-salam,2025-09-18T15:41:16+07:00
"Purbaya: Yang Takut RI Gelap, Jangan Khawatir, Sebentar Lagi Terang Ekonomi • 1 minggu yang lalu",https://www.cnnindonesia.com/ekonomi/20250917122423-532-1274591/purbaya-yang-takut-ri-gelap-jangan-khawatir-sebentar-lagi-terang,2025-09-17T12:39:25+07:00
Purbaya Bersuara Saat Kebijakannya Dibandingkan dengan Sri Mulyani Ekonomi • 1 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250917103601-532-1274537/purbaya-bersuara-saat-kebijakannya-dibandingkan-dengan-sri-mulyani,2025-09-17T10:50:07+07:00
"01:59 VIDEO: Purbaya: Dirut Bank Himbara Pusing, Saya Suruh Mereka Mikir TV • 1 minggu yang lalu",https://www.cnnindonesia.com/tv/20250916111325-400-1274175/video-purbaya-dirut-bank-himbara-pusing-saya-suruh-mereka-mikir,2025-09-16T11:15:45+07:00
Purbaya Pede Defisit APBN Tak Melebar Gara-gara Stimulus Ekonomi Ekonomi • 1 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250915175909-532-1273968/purbaya-pede-defisit-apbn-tak-melebar-gara-gara-stimulus-ekonomi,2025-09-15T21:00:45+07:00
Purbaya Sebut Ada Bank Ngaku Tak Sanggup Serap Uang Pemerintah Rp200 T Ekonomi • 1 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250915183126-532-1273985/purbaya-sebut-ada-bank-ngaku-tak-sanggup-serap-uang-pemerintah-rp200-t,2025-09-15T19:04:47+07:00
"Purbaya Guyur Bank Rp200 T, Zulhas Singgung Jatah Kopdes Merah Putih Ekonomi • 1 minggu yang lalu",https://www.cnnindonesia.com/ekonomi/20250915134736-92-1273846/purbaya-guyur-bank-rp200-t-zulhas-singgung-jatah-kopdes-merah-putih,2025-09-15T19:03:22+07:00
05:08 VIDEO: Menanti Penyerapan Dana Suntikan Rp.200 Triliun TV • 2 minggu yang lalu,https://www.cnnindonesia.com/tv/20250914132720-404-1273533/video-menanti-penyerapan-dana-suntikan-rp200-triliun,2025-09-14T13:53:17+07:00
"Bank Himbara Dapat Suntikan Rp200 T, untuk Apa? Ekonomi • 2 minggu yang lalu",https://www.cnnindonesia.com/ekonomi/20250912173110-532-1273102/bank-himbara-dapat-suntikan-rp200-t-untuk-apa,2025-09-13T08:10:08+07:00
Purbaya Akan Naikkan Jatah Anggaran Daerah Usai PBB Naik Selangit Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250911185023-532-1272721/purbaya-akan-naikkan-jatah-anggaran-daerah-usai-pbb-naik-selangit,2025-09-11T19:22:47+07:00
Apa Efek Jika Purbaya Sebar Dana Pemerintah Rp200 T di BI ke Bank? Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250911111354-532-1272488/apa-efek-jika-purbaya-sebar-dana-pemerintah-rp200-t-di-bi-ke-bank,2025-09-11T12:07:47+07:00
04:19 VIDEO: Rapat Perdana Menkeu Purbaya Dicecar Komisi XI DPR TV • 2 minggu yang lalu,https://www.cnnindonesia.com/tv/20250911092357-400-1272431/video-rapat-perdana-menkeu-purbaya-dicecar-komisi-xi-dpr,2025-09-11T09:26:30+07:00
"Serapan Anggaran Rendah, Purbaya Minta Bos BGN Jumpa Pers Tiap Bulan Ekonomi • 2 minggu yang lalu",https://www.cnnindonesia.com/ekonomi/20250910180046-532-1272257/serapan-anggaran-rendah-purbaya-minta-bos-bgn-jumpa-pers-tiap-bulan,2025-09-10T20:20:40+07:00
00:55 VIDEO: Purbaya Tanya Balik DPR soal Warisan Masalah Fiskal dan Moneter Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250910175630-536-1272255/video-purbaya-tanya-balik-dpr-soal-warisan-masalah-fiskal-dan-moneter,2025-09-10T18:16:44+07:00
Purbaya Sebut Rp425 T Mengendap di BI: Makanya Orang Susah Cari Kerja Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250910160549-532-1272212/purbaya-sebut-rp425-t-mengendap-di-bi-makanya-orang-susah-cari-kerja,2025-09-10T17:02:00+07:00
01:56 VIDEO: Prabowo Instruksikan Investigasi-Penutupan SPPG MBG Bermasalah Nasional • 23 menit yang lalu,https://www.cnnindonesia.com/nasional/20250928154704-24-1278598/video-prabowo-instruksikan-investigasi-penutupan-sppg-mbg-bermasalah,2025-09-28T16:20:37+07:00
"01:36 VIDEO: DItanya Jurnalis CNN Soal MBG, Prabowo Langsung Balik Lagi TV • 38 menit yang lalu",https://www.cnnindonesia.com/tv/20250928155057-404-1278599/video-ditanya-jurnalis-cnn-soal-mbg-prabowo-langsung-balik-lagi,2025-09-28T16:05:33+07:00
Bos BGN Lapor Prabowo Penyebab Marak Kasus Keracunan MBG Ekonomi • 53 menit yang lalu,https://www.cnnindonesia.com/ekonomi/20250928153947-92-1278597/bos-bgn-lapor-prabowo-penyebab-marak-kasus-keracunan-mbg,2025-09-28T15:50:56+07:00
"01:57 VIDEO: Siswa SD Tolak Makan Bergizi Gratis, Ulat Ditemukan di Menu MBG TV • 2 jam yang lalu",https://www.cnnindonesia.com/tv/20250928132509-404-1278536/video-siswa-sd-tolak-makan-bergizi-gratis-ulat-ditemukan-di-menu-mbg,2025-09-28T13:55:32+07:00
02:36 VIDEO: DPR Soroti Dugaan Mafia di Balik Program Makan Bergizi Gratis TV • 6 jam yang lalu,https://www.cnnindonesia.com/tv/20250928091714-404-1278493/video-dpr-soroti-dugaan-mafia-di-balik-program-makan-bergizi-gratis,2025-09-28T10:19:30+07:00
"Ribuan Kasus Keracunan MBG, Dokter Gizi Soroti Masalah Kebersihan Gaya Hidup • 21 jam yang lalu",https://www.cnnindonesia.com/gaya-hidup/20250925134544-255-1277617/ribuan-kasus-keracunan-mbg-dokter-gizi-soroti-masalah-kebersihan,2025-09-27T19:30:43+07:00
"01:18 VIDEO: Prabowo Sebut Keracunan MBG Masalah Besar, Panggil Kepala BGN Nasional • 23 jam yang lalu",https://www.cnnindonesia.com/nasional/20250927161919-24-1278403/video-prabowo-sebut-keracunan-mbg-masalah-besar-panggil-kepala-bgn,2025-09-27T16:55:22+07:00
"MBG Telan Rp1,2 T per Hari Mulai Tahun Depan Ekonomi • 1 hari yang lalu",https://www.cnnindonesia.com/ekonomi/20250926202814-92-1278234/mbg-telan-rp12-t-per-hari-mulai-tahun-depan,2025-09-27T14:30:10+07:00
04:29 VIDEO: Penyajian MBG Untuk Anak Terlantar Bisa Jadi Contoh TV • 1 hari yang lalu,https://www.cnnindonesia.com/tv/20250927104127-404-1278307/video-penyajian-mbg-untuk-anak-terlantar-bisa-jadi-contoh,2025-09-27T13:54:15+07:00
"03:18 VIDEO: Kasus Keracunan MBG, IDAI Beri Tips Pencegahan dan Penanganan TV • 1 hari yang lalu",https://www.cnnindonesia.com/tv/20250926212258-404-1278248/video-kasus-keracunan-mbg-idai-beri-tips-pencegahan-dan-penanganan,2025-09-27T11:32:58+07:00
Cerita Kepala Sekolah Diminta Teken Surat Rahasiakan Keracunan MBG Nasional • 1 hari yang lalu,https://www.cnnindonesia.com/nasional/20250927100421-20-1278291/cerita-kepala-sekolah-diminta-teken-surat-rahasiakan-keracunan-mbg,2025-09-27T10:35:55+07:00
01:29 VIDEO: Purnawirawan TNI Dominasi Pejabat Badan Gizi Nasional TV • 1 hari yang lalu,https://www.cnnindonesia.com/tv/20250926212301-404-1278250/video-purnawirawan-tni-dominasi-pejabat-badan-gizi-nasional,2025-09-27T10:33:01+07:00
Purbaya Bakal Kerahkan Anak Buah Kawal MBG Ekonomi • 1 hari yang lalu,https://www.cnnindonesia.com/ekonomi/20250926203850-532-1278235/purbaya-bakal-kerahkan-anak-buah-kawal-mbg,2025-09-27T10:10:46+07:00
7 Daerah yang Alami Keracunan MBG Versi BGN Nasional • 1 hari yang lalu,https://www.cnnindonesia.com/nasional/20250927081552-20-1278281/7-daerah-yang-alami-keracunan-mbg-versi-bgn,2025-09-27T08:30:36+07:00
04:57 VIDEO: Penyebab Keracunan MBG Bakal Dipidana TV • 1 hari yang lalu,https://www.cnnindonesia.com/tv/20250926212255-404-1278244/video-penyebab-keracunan-mbg-bakal-dipidana,2025-09-27T08:05:55+07:00
"BGN Minta Maaf Usai Ribuan Anak Keracunan MBG, Nanik Deyang Menangis Nasional • 1 hari yang lalu",https://www.cnnindonesia.com/nasional/20250926200143-20-1278227/bgn-minta-maaf-usai-ribuan-anak-keracunan-mbg-nanik-deyang-menangis,2025-09-27T06:50:18+07:00
"BGN Gandeng Polri & BIN Telusuri Keracunan MBG, Buka Peluang Pidana Nasional • 1 hari yang lalu",https://www.cnnindonesia.com/nasional/20250926191324-20-1278218/bgn-gandeng-polri-bin-telusuri-keracunan-mbg-buka-peluang-pidana,2025-09-27T00:05:10+07:00
Dinkes Bandung Barat Masih Tunggu Hasil Uji Lab Keracunan Massal MBG Nasional • 1 hari yang lalu,https://www.cnnindonesia.com/nasional/20250926131835-20-1277996/dinkes-bandung-barat-masih-tunggu-hasil-uji-lab-keracunan-massal-mbg,2025-09-26T22:50:01+07:00
BGN Tutup 40 SPPG Buntut Gelombang Keracunan MBG Nasional • 1 hari yang lalu,https://www.cnnindonesia.com/nasional/20250926200400-20-1278228/bgn-tutup-40-sppg-buntut-gelombang-keracunan-mbg,2025-09-26T20:26:23+07:00
9 Anak SD di Karimun Kepri Keracunan Usai Santap MBG Roti Burger Nasional • 1 hari yang lalu,https://www.cnnindonesia.com/nasional/20250926190546-20-1278214/9-anak-sd-di-karimun-kepri-keracunan-usai-santap-mbg-roti-burger,2025-09-26T20:03:32+07:00
"Anggaran MBG Batal Naik Rp50 T Tahun Ini, Cuma Tambah Rp28 T Ekonomi • 1 hari yang lalu",https://www.cnnindonesia.com/ekonomi/20250926193238-532-1278221/anggaran-mbg-batal-naik-rp50-t-tahun-ini-cuma-tambah-rp28-t,2025-09-26T20:00:24+07:00
"SPPG Cipari Cipongkor Pasok 3 RIbu MBG, Ahli Gizinya Masih Mahasiswa Nasional • 1 hari yang lalu",https://www.cnnindonesia.com/nasional/20250926184543-20-1278217/sppg-cipari-cipongkor-pasok-3-ribu-mbg-ahli-gizinya-masih-mahasiswa,2025-09-26T19:22:04+07:00
01:01 VIDEO: Food Tray MBG di Lebak Diduga Tercemar Air Limbah Bekas Makanan Nasional • 1 hari yang lalu,https://www.cnnindonesia.com/nasional/20250926172857-24-1278155/video-food-tray-mbg-di-lebak-diduga-tercemar-air-limbah-bekas-makanan,2025-09-26T19:10:27+07:00
"02:25 VIDEO: BGN: SPPG Harus Dipimpin Chef, Produk Pabrikan Dihentikan TV • 1 hari yang lalu",https://www.cnnindonesia.com/tv/20250926180456-404-1278184/video-bgn-sppg-harus-dipimpin-chef-produk-pabrikan-dihentikan,2025-09-26T19:05:34+07:00
02:06 VIDEO: BGN; Kami Tidak Mentolerir Bahan Baku Yang Tidak Fresh TV • 1 hari yang lalu,https://www.cnnindonesia.com/tv/20250926180455-404-1278183/video-bgn-kami-tidak-mentolerir-bahan-baku-yang-tidak-fresh,2025-09-26T18:52:16+07:00
